Census year,Occupation,Total Weight,Female,Male
1940,operator,606139.0,0.458993729161133,0.541006270838867
1860,midwife,1384.3300000000002,1.0,0.0
2007,nutritionist,99026.0,0.8927857330398077,0.10721426696019228
2003,salesperson,2369525.0,0.4339916227935979,0.5660083772064022
2012,bankteller,498494.0,0.849364285227104,0.15063571477289597
1870,peddler,35191.04999999999,0.06947505118488938,0.9305249488151107
1940,surgeon,173446.0,0.04584135696412717,0.9541586430358728
2007,painter,251940.0,0.15358021751210607,0.846419782487894
1980,entertainer,118680.0,0.4051230198854061,0.5948769801145939
2000,housekeeper,154441.0,0.7969904364773602,0.2030095635226397
1940,gardener,186838.0,0.013332405613419111,0.9866675943865809
1880,porter,22875.53000000007,0.0045948662173073,0.9954051337826927
1860,bartender,9595.859999999999,0.0,1.0
1860,judge,34718.73999999999,0.002696238400356696,0.9973037615996433
1880,driver,197447.80000000706,0.0016837361571007024,0.9983162638428993
1870,shoemaker,111876.5299999999,0.0027796714824816276,0.9972203285175184
1920,sheriff,10159.769999999997,0.029278221849510386,0.9707217781504897
2001,scientist,696447.0,0.3793411415369727,0.6206588584630274
2006,bankteller,547736.0,0.8575536389793623,0.14244636102063768
1940,proprietor,3245955.0,0.10611145256172683,0.8938885474382732
1910,physician,140010.0,0.0501321334190415,0.9498678665809585
1860,instructor,1837.6699999999998,0.21101721201303825,0.7889827879869618
1880,bankteller,1320.6299999999999,0.007322262859392866,0.992677737140607
1880,artist,9099.199999999999,0.2534695357833655,0.7465304642166345
2009,artist,245095.0,0.47138048511801545,0.5286195148819846
2009,bankteller,530353.0,0.8625198688420731,0.1374801311579269
1950,typesetter,186394.0,0.06391836647102375,0.9360816335289762
2009,clerical,13502302.0,0.696115077266084,0.30388492273391604
2015,draftsperson,187982.0,0.18436871615367428,0.8156312838463257
1910,tailor,228343.0,0.19892442509733166,0.8010755749026683
1920,upholsterer,21355.390000000007,0.03768556790580738,0.9623144320941925
1900,sheriff,7455.210000000001,0.01304859286324597,0.9869514071367541
2012,driver,5349985.0,0.12533829534101498,0.8746617046589851
1860,waitstaff,8822.630000000001,0.1154599025460662,0.8845400974539337
1920,surveyor,9274.900000000001,0.0,1.0
2004,weaver,32714.0,0.5799046279880173,0.42009537201198266
2011,doorkeeper,1985931.0,0.24720244560359853,0.7527975543964015
2000,lumberjack,82459.0,0.1431135473386774,0.8568864526613226
1900,blacksmith,219371.83000000502,0.0043688836438114135,0.9956311163561886
2002,scientist,695396.0,0.3851316372254083,0.6148683627745918
2006,bartender,490388.0,0.5822144913823339,0.417785508617666
1850,author,100.99,0.0,1.0
2011,optometrist,35654.0,0.34846020081898244,0.6515397991810176
2010,doorkeeper,1932129.0,0.25188742573606626,0.7481125742639337
1870,electrician,209.29,0.49022886903339863,0.5097711309666014
1930,sailor,45660.449999999895,0.010159120201399703,0.9898408797986002
2002,nurse,4007521.0,0.8824862053124612,0.11751379468753875
1880,salesperson,42578.52000000025,0.9452677077549905,0.05473229224500959
1960,bootblack,11660.0,0.044596912521440824,0.9554030874785592
1950,shoemaker,58087.0,0.02496255616575137,0.9750374438342486
1990,conservationist,61900.0,0.14806138933764135,0.8519386106623587
2011,farmer,835024.0,0.15356923872846767,0.8464307612715323
2006,janitor,5462814.0,0.525031970702279,0.4749680292977209
2011,conservationist,50519.0,0.17755695876798827,0.8224430412320117
2002,baker,214619.0,0.5463355993644552,0.45366440063554486
1860,surgeon,59416.849999999926,0.004781808527379024,0.9952181914726209
2011,dietitian,95704.0,0.8788033937975425,0.12119660620245758
1850,cashier,112.21,0.0,1.0
1920,osteopath,3776.62,0.23873198786216246,0.7612680121378376
2004,proprietor,20827613.0,0.3903451154004062,0.6096548845995938
1860,porter,11863.369999999994,0.0,1.0
1930,electrician,267417.9799999997,0.006190421451841051,0.993809578548159
2010,librarian,2127899.0,0.864396759432661,0.13560324056733897
1960,designer,80100.0,0.26541822721598,0.7345817727840199
1860,professor,2003.9499999999998,0.23499588313081668,0.7650041168691833
1960,optometrist,17480.0,0.043478260869565216,0.9565217391304348
2007,cook,5093880.0,0.5072479131820931,0.492752086817907
1910,electrician,117751.0,0.0016984993758014794,0.9983015006241985
2015,newsperson,754961.0,0.5889933387287555,0.41100666127124447
2000,designer,894601.0,0.582783833239623,0.417216166760377
2013,dentist,177944.0,0.27402441217461676,0.7259755878253833
1880,tailor,122372.99999999764,0.3808289410245874,0.6191710589754126
1920,administrator,74515.56999999999,0.06394851438430922,0.9360514856156907
2006,doctor,857856.0,0.3063031557743957,0.6936968442256043
1900,broker,121051.60999999933,0.02553786769130966,0.9744621323086904
1950,plasterer,70250.0,0.017295373665480427,0.9827046263345196
1880,chemist,1915.0999999999979,0.01572241658399041,0.9842775834160097
2011,bookbinder,34862.0,0.471315472434169,0.528684527565831
2002,pilot,168142.0,0.04131032103817012,0.9586896789618299
2002,sailor,29573.0,0.11371859466405167,0.8862814053359483
1940,bootblack,16367.0,0.09091464532290584,0.9090853546770942
2001,physicist,29786.0,0.18038675888001074,0.8196132411199892
2003,teacher,6209021.0,0.7592298367166096,0.2407701632833904
2011,painter,198997.0,0.13086126926536581,0.8691387307346342
1900,scientist,9093.580000000016,0.023922371607221757,0.9760776283927781
1930,farmer,6079295.210001148,0.04365257498326846,0.9563474250167315
2009,fireperson,408985.0,0.05262051175470983,0.9473794882452902
1960,athlete,108640.0,0.4015095729013255,0.5984904270986745
2001,compositor,80603.0,0.5310348250065134,0.4689651749934866
1950,conservationist,28230.0,0.06252213956783563,0.9374778604321644
1880,conservationist,348.4599999999999,0.0,1.0
2013,instructor,1763687.0,0.49944292836540727,0.5005570716345927
2015,pilot,142411.0,0.05520640961723462,0.9447935903827653
1960,mechanic,12529120.0,0.40519844969159846,0.5948015503084015
2009,baker,248302.0,0.5653800613768717,0.4346199386231283
2004,doctor,842245.0,0.28985983888298533,0.7101401611170146
2002,toolmaker,125752.0,0.03287422864049876,0.9671257713595013
1980,mathematician,6860.0,0.1924198250728863,0.8075801749271136
2015,chiropractor,89379.0,0.427438212555522,0.572561787444478
1920,toolmaker,62842.93000000002,0.006551731435819429,0.9934482685641806
1980,economist,106740.0,0.3056023983511336,0.6943976016488664
2006,jeweler,130873.0,0.2359768630657202,0.7640231369342798
1950,psychologist,4295.0,0.589988358556461,0.410011641443539
1920,newsperson,66137.63999999998,0.09616475580320072,0.9038352441967994
1970,postmaster,92500.0,0.36324324324324325,0.6367567567567568
2001,attendant,7347318.0,0.820228007008816,0.179771992991184
1990,cabinetmaker,81661.0,0.07518889065771911,0.924811109342281
2007,mechanic,13202753.0,0.26026549159860823,0.7397345084013918
2015,administrator,678934.0,0.5096680973408314,0.49033190265916865
1870,porter,18447.43,0.0,1.0
1860,dentist,5610.989999999999,0.018552875695732843,0.9814471243042671
1850,surveyor,1169.93,0.0,1.0
1870,conservationist,109.45,0.0,1.0
2010,nurse,4636903.0,0.8791947987697823,0.12080520123021767
1940,doctor,173446.0,0.04584135696412717,0.9541586430358728
1970,bailiff,77000.0,0.06363636363636363,0.9363636363636364
1960,craftsperson,124740.0,0.024370691037357704,0.9756293089626423
2003,pharmacist,224486.0,0.46522277558511443,0.5347772244148855
2006,statistician,62060.0,0.4175797615211086,0.5824202384788914
2003,setter,107362.0,0.03165924628825841,0.9683407537117416
1920,clerical,1280798.7700000003,0.32877120111537883,0.6712287988846212
1930,mechanic,4120907.06000001,0.30239536147170254,0.6976046385282975
2009,gardener,1868462.0,0.07124683295673126,0.9287531670432687
1950,jeweler,51936.0,0.05830252618607517,0.9416974738139249
2001,police,979431.0,0.1514869347611011,0.8485130652388989
2005,clerk,762563.0,0.3114916406906708,0.6885083593093292
1950,designer,45581.0,0.24488273622781423,0.7551172637721858
1880,surgeon,86424.27999999958,0.02488212803161345,0.9751178719683865
1900,carpenter,606551.3399999746,0.0065937534652881465,0.9934062465347119
2013,nutritionist,106462.0,0.9141101989442242,0.08588980105577577
1900,huckster,68738.59000000005,0.040485410014956626,0.9595145899850434
2008,teacher,6838554.0,0.7737391559677674,0.22626084403223254
2009,sheriff,12678.0,0.40108849976336963,0.5989115002366304
1970,teacher,7381700.0,0.7391928688513486,0.2608071311486514
1900,baker,78119.37999999902,0.05387011520060771,0.9461298847993922
2005,chemist,114070.0,0.31080038572806173,0.6891996142719383
1990,guard,1227193.0,0.17754501533173675,0.8224549846682633
2001,waitstaff,2306383.0,0.7605358693677503,0.23946413063224972
2008,bankteller,551480.0,0.8674330891419453,0.1325669108580547
1940,artist,62263.0,0.3131715465043445,0.6868284534956556
2014,draftsperson,188240.0,0.22130790480237994,0.7786920951976201
2015,dentist,178597.0,0.29669031394704276,0.7033096860529572
2000,janitor,4695872.0,0.5307655319395418,0.4692344680604582
2007,clerical,13382860.0,0.6995909693443704,0.3004090306556297
2005,driver,5099930.0,0.12890765167365043,0.8710923483263496
1950,bartender,227422.0,0.07681754623563243,0.9231824537643676
2004,chemist,117097.0,0.3618453077363212,0.6381546922636788
2004,architect,449092.0,0.24126236940315124,0.7587376305968487
1970,designer,258900.0,0.2858246427191966,0.7141753572808034
2009,sales,8752263.0,0.4511133863321977,0.5488866136678022
1960,economist,22180.0,0.1884580703336339,0.8115419296663661
2001,author,195263.0,0.585543600170027,0.4144563998299729
2000,plumber,648615.0,0.018419247165113357,0.9815807528348867
2015,fireperson,414253.0,0.0647092477302518,0.9352907522697482
2010,clerk,754443.0,0.30076095874704917,0.6992390412529509
2001,sales,8347820.0,0.46377760900450654,0.5362223909954934
1910,housekeeper,2413105.0,0.940016700475114,0.059983299524885986
2004,bailiff,15357.0,0.41232011460571727,0.5876798853942827
2009,driver,5149290.0,0.12460902376832535,0.8753909762316746
2011,cook,5599979.0,0.49208988105133966,0.5079101189486603
1850,weaver,16449.51,0.0,1.0
1940,peddler,58064.0,0.06398112427666024,0.9360188757233397
1850,librarian,2230.5400000000004,0.0,1.0
1900,attendant,23802.560000000012,0.5122848130621244,0.4877151869378755
2004,judge,1104314.0,0.32436969919787306,0.6756303008021269
2013,boilermaker,23558.0,0.03353425587910688,0.9664657441208931
2010,cashier,5097894.0,0.7465359224809304,0.25346407751906963
2003,administrator,512553.0,0.5954330576545255,0.4045669423454745
2015,police,1137277.0,0.16921998774265196,0.830780012257348
2002,surgeon,796480.0,0.2918667135395741,0.7081332864604258
2014,manager,22042430.0,0.3973427158439428,0.6026572841560572
1930,professor,56587.059999999925,0.3357716410783663,0.6642283589216338
2009,nurse,4595561.0,0.8781646027547018,0.12183539724529824
2012,author,271394.0,0.5940146060708785,0.4059853939291215
1920,cook,199671.09999999995,0.4295048707599649,0.5704951292400351
1860,accountant,1891.97,0.0,1.0
2014,broker,2620626.0,0.587574113971242,0.412425886028758
1960,jeweler,43400.0,0.09216589861751152,0.9078341013824884
1930,broker,441802.7500000026,0.060159267908585515,0.9398407320914145
2002,author,200870.0,0.5650470453527157,0.43495295464728434
1980,mason,282880.0,0.01371606334841629,0.9862839366515838
1880,draftsperson,1559.9899999999998,0.019243713100725007,0.980756286899275
1990,doorkeeper,1227193.0,0.17754501533173675,0.8224549846682633
1950,secretary,1680722.0,0.9461011398672713,0.053898860132728675
1910,constable,7828.0,0.0,1.0
2009,police,1122604.0,0.16876921870935788,0.8312307812906421
2013,salesperson,2391209.0,0.44726705193899824,0.5527329480610018
2001,gardener,1313725.0,0.08320919522731166,0.9167908047726884
1880,accountant,2726.6200000000003,0.09172528625184292,0.9082747137481572
2010,cook,5497154.0,0.495615185603314,0.504384814396686
1900,physicist,19.47,0.0,1.0
1900,sailor,52363.51999999979,0.016324723777164013,0.983675276222836
2003,doorkeeper,1769942.0,0.23205506169128706,0.7679449383087129
2003,cashier,4330438.0,0.7700089459772891,0.22999105402271086
1940,dancer,15113.0,0.779726063653808,0.22027393634619202
1950,professor,123746.0,0.26259434648392677,0.7374056535160732
1980,doctor,460260.0,0.14244122887063834,0.8575587711293616
2001,professor,1266752.0,0.46659725029050675,0.5334027497094933
1940,judge,171634.0,0.027313935467331647,0.9726860645326684
1950,geologist,11098.0,0.039646783204180934,0.9603532167958191
1910,clerical,682252.0,0.18962641370050948,0.8103735862994905
2013,typesetter,46986.0,0.555995402885966,0.44400459711403395
1870,lumberjack,13167.640000000001,0.0,1.0
1980,conservationist,68540.0,0.1286839801575722,0.8713160198424278
2013,author,273150.0,0.576668497162731,0.4233315028372689
2009,draftsperson,231448.0,0.1921511527427327,0.8078488472572672
2007,surveyor,154678.0,0.12558347017675428,0.8744165298232457
1950,machinist,534675.0,0.013520362837237574,0.9864796371627624
2011,physician,938909.0,0.3565425403313846,0.6434574596686153
2005,attendant,8271259.0,0.8159252418525402,0.18407475814745977
1870,pharmacist,15623.199999999997,0.0,1.0
1970,veterinarian,41100.0,0.0948905109489051,0.9051094890510949
2008,artist,256660.0,0.49802072781111195,0.501979272188888
1850,broker,782.4,0.0,1.0
1920,setter,62842.93000000002,0.006551731435819429,0.9934482685641806
1970,laborer,13803200.0,0.14700214443027704,0.852997855569723
2008,inspector,362071.0,0.3309737592903049,0.6690262407096951
1900,bookbinder,24336.64999999999,0.419960019148075,0.580039980851925
1860,musician,12688.62,0.36756479428022903,0.632435205719771
2008,conservationist,51876.0,0.13403115120672374,0.8659688487932763
1970,geologist,50900.0,0.0550098231827112,0.9449901768172888
2010,optometrist,36585.0,0.41670083367500343,0.5832991663249966
1990,mason,312455.0,0.016015106175289243,0.9839848938247108
1950,eletrotyper,20775.0,0.07793020457280385,0.9220697954271961
1960,chiropractor,16200.0,0.12222222222222222,0.8777777777777778
1880,constable,6677.090000000001,0.0,1.0
1920,compositor,149097.15000000072,0.07478788159263905,0.925212118407361
2002,physicist,25858.0,0.09532833165751411,0.9046716683424859
1880,manager,704725.2600000001,0.05333242915118435,0.9466675708488157
1920,proprietor,2310526.8999999976,0.06461826088239878,0.9353817391176013
2004,statistician,56276.0,0.40685194399033336,0.5931480560096667
1960,psychologist,13900.0,0.3971223021582734,0.6028776978417266
2008,athlete,382691.0,0.37227423691699046,0.6277257630830095
2003,police,1010817.0,0.16360231377192905,0.836397686228071
2015,gardener,1849854.0,0.07109804341315584,0.9289019565868442
1870,bartender,16774.349999999988,0.0,1.0
2013,operator,1517543.0,0.39558549576519414,0.6044145042348059
2012,mason,203040.0,0.008722419227738377,0.9912775807722616
1950,paperhanger,25897.0,0.11908715295207939,0.8809128470479206
1940,upholsterer,40836.0,0.05387403271623078,0.9461259672837692
2014,cabinetmaker,66426.0,0.036717550356788003,0.963282449643212
2014,author,285322.0,0.5877044181661422,0.4122955818338579
2011,mechanic,12670968.0,0.2460869603648277,0.7539130396351723
2005,smith,166799.0,0.05651113016265086,0.9434888698373491
2012,manager,20862221.0,0.39005712766632084,0.6099428723336792
2002,veterinarian,70802.0,0.39080816926075534,0.6091918307392447
1870,instructor,2132.4500000000003,0.0,1.0
1850,inspector,751.2,0.0,1.0
1940,architect,112759.0,0.020397484901426937,0.9796025150985731
1930,huckster,54999.21999999982,0.034463397844551366,0.9655366021554487
1960,professor,201900.0,0.2652798415056959,0.7347201584943042
2009,administrator,528764.0,0.537608460485207,0.462391539514793
2011,pilot,136944.0,0.04966263582194182,0.9503373641780581
1850,physician,42876.95999999994,0.0,1.0
1880,craftsperson,102551.99000000082,0.003338794303260203,0.9966612056967399
1980,newsperson,538900.0,0.46806457598812395,0.531935424011876
2015,driver,5639552.0,0.12796867552599922,0.8720313244740008
2005,farmer,932955.0,0.16106350252691717,0.8389364974730829
1930,cabinetmaker,58362.980000000025,0.005590187478432387,0.9944098125215676
2001,paperhanger,21930.0,0.35248518011855906,0.647514819881441
1870,bailiff,3215.31,0.0,1.0
1970,cashier,2874900.0,0.8717868447598177,0.12821315524018226
2001,farmer,994359.0,0.14747490594443255,0.8525250940555674
1920,unemployed,13568.649999999998,0.2303184178234386,0.7696815821765614
2009,mailperson,824931.0,0.2796173255702598,0.7203826744297401
2013,entertainer,336139.0,0.5624042434826069,0.4375957565173931
1900,cook,278570.6699999992,0.7392663771817759,0.26073362281822415
2008,chemist,102354.0,0.35491529397971744,0.6450847060202826
